,OBSPHYSOT
7748,0.0
7749,0.0
7750,0.0
7751,0.0
7752,0.0
7753,0.0
7754,0.0
7755,0.0
7756,0.0
7757,0.0
7758,0.0
7759,0.0
7760,0.0
7761,0.0
7762,0.0
7763,0.0
7764,0.0
7765,0.0
7766,0.0
7767,0.0
7768,0.0
7769,0.0
7770,0.0
7771,0.0
7772,0.0
7773,0.0
7774,0.0
7775,0.0
7776,0.0
7777,0.0
7778,0.0
7779,0.0
7780,0.0
7781,0.0
7782,0.0
7783,0.0
7784,0.0
7785,0.0
7786,0.0
7787,0.0
7788,0.0
7789,0.0
7790,0.0
7791,0.0
7792,0.0
7793,0.0
7794,0.0
7795,0.0
7796,0.0
7797,0.0
7798,0.0
7799,0.0
7800,0.0
7801,0.0
7802,0.0
7803,0.0
7804,0.0
7805,0.0
7806,0.0
7807,0.0
7808,0.0
7809,0.0
7810,0.0
7811,0.0
7812,0.0
7813,0.0
7814,0.0
7815,0.0
7816,0.0
7817,0.0
7818,0.0
7819,0.0
7820,0.0
7821,0.0
7822,0.0
7823,0.0
7824,0.0
7825,0.0
7826,0.0
7827,0.0
7828,0.0
7829,0.0
7830,0.0
7831,0.0
7832,0.0
7833,0.0
7834,0.0
7835,0.0
7836,0.0
7837,0.0
7838,0.0
7839,0.0
7840,0.0
7841,0.0
7842,0.0
7843,0.0
7844,0.0
7845,0.0
7846,0.0
7847,0.0
7848,0.0
7849,0.0
7850,0.0
7851,0.0
7852,0.0
7853,0.0
7854,0.0
7855,0.0
7856,0.0
7857,0.0
7858,0.0
7859,0.0
7860,-7.0
7861,-7.0
7862,-7.0
7863,-7.0
7864,-7.0
7865,-7.0
7866,-7.0
7867,-7.0
7868,-7.0
7869,-7.0
7870,-7.0
7871,-7.0
7872,-7.0
7873,-7.0
7874,-7.0
7875,-7.0
7876,-7.0
7877,-7.0
7878,-7.0
7879,-7.0
7880,-7.0
7881,-7.0
7882,-7.0
7883,-7.0
7884,-7.0
7885,-7.0
7886,-7.0
7887,-7.0
7888,-7.0
7889,-7.0
7890,-7.0
7891,-7.0
7892,-7.0
7893,-7.0
7894,-7.0
7895,-7.0
7896,-7.0
7897,-7.0
7898,-7.0
7899,-7.0
7900,-7.0
7901,-7.0
7902,-7.0
7903,-7.0
7904,-7.0
7905,-7.0
7906,-7.0
7907,-7.0
7908,-7.0
7909,-7.0
7910,-7.0
7911,-7.0
7912,-7.0
7913,-7.0
7914,-7.0
7915,-7.0
7916,-7.0
7917,-7.0
7918,-7.0
7919,-7.0
7920,-7.0
7921,-7.0
7922,-7.0
7923,-7.0
7924,-7.0
7925,-7.0
7926,-7.0
7927,-7.0
7928,-7.0
7929,-7.0
7930,-7.0
7931,-7.0
7932,-7.0
7933,-7.0
7934,-7.0
7935,-7.0
7936,-7.0
7937,-7.0
7938,-7.0
7939,-7.0
7940,-7.0
7941,-7.0
7942,-7.0
7943,-7.0
7944,-7.0
7945,-7.0
7946,-7.0
7947,-7.0
7948,-7.0
7949,-7.0
7950,-7.0
7951,-7.0
7952,-7.0
7953,-7.0
7954,-7.0
7955,-7.0
7956,-7.0
7957,-7.0
7958,-7.0
7959,-7.0
7960,-7.0
7961,-7.0
7962,-7.0
7963,-7.0
7964,-7.0
7965,-7.0
7966,-7.0
7967,-7.0
7968,-7.0
7969,-7.0
7970,-7.0
7971,-7.0
7972,-7.0
7973,-7.0
7974,-7.0
7975,-7.0
7976,-7.0
7977,-7.0
7978,-7.0
7979,-7.0
7980,-7.0
7981,-7.0
7982,-7.0
7983,-7.0
7984,-7.0
7985,-7.0
7986,-7.0
7987,-7.0
7988,-7.0
7989,-7.0
7990,-7.0
7991,-7.0
7992,-7.0
7993,-7.0
7994,-7.0
7995,-7.0
7996,-7.0
7997,-7.0
7998,-7.0
7999,-7.0
8000,-7.0
8001,-7.0
8002,-7.0
8003,-7.0
8004,-7.0
8005,-7.0
8006,-7.0
8007,-7.0
8008,-7.0
8009,-7.0
8010,-7.0
8011,-7.0
8012,-7.0
8013,-7.0
8014,-7.0
8015,-7.0
8016,-7.0
8017,-7.0
8018,-7.0
8019,-7.0
8020,-7.0
8021,-7.0
8022,-7.0
8023,-7.0
8024,-7.0
8025,-7.0
8026,-7.0
8027,-7.0
8028,-7.0
8029,-7.0
8030,-7.0
8031,-7.0
8032,-7.0
8033,-7.0
8034,-7.0
8035,-7.0
8036,-7.0
8037,-7.0
8038,-7.0
8039,-7.0
8040,-7.0
8041,-7.0
8042,0.0
8043,0.0
8044,0.0
8045,0.0
8046,0.0
8047,0.0
8048,0.0
8049,0.0
8050,0.0
8051,0.0
8052,0.0
8053,0.0
8054,0.0
8055,0.0
8056,0.0
8057,0.0
8058,0.0
8059,0.0
8060,0.0
8061,0.0
8062,0.0
8063,0.0
8064,0.0
8065,0.0
8066,0.0
8067,0.0
8068,0.0
8069,0.0
8070,0.0
8071,0.0
8072,0.0
8073,0.0
8074,0.0
8075,0.0
8076,0.0
8077,0.0
8078,0.0
8079,0.0
8080,0.0
8081,0.0
8082,0.0
8083,0.0
8084,0.0
8085,0.0
8086,0.0
8087,0.0
8088,0.0
8089,0.0
8090,0.0
8091,0.0
8092,0.0
8093,0.0
8094,0.0
8095,0.0
8096,0.0
8097,0.0
8098,0.0
8099,0.0
8100,0.0
8101,0.0
8102,0.0
8103,0.0
8104,0.0
8105,0.0
8106,0.0
8107,0.0
8108,0.0
8109,0.0
8110,0.0
8111,0.0
8112,0.0
8113,0.0
8114,0.0
8115,0.0
8116,0.0
8117,0.0
8118,0.0
8119,0.0
8120,0.0
8121,0.0
8122,0.0
8123,0.0
8124,0.0
8125,0.0
8126,0.0
8127,0.0
8128,0.0
8129,0.0
8130,0.0
8131,0.0
8132,0.0
8133,0.0
8134,0.0
8135,0.0
8136,0.0
8137,0.0
8138,0.0
8139,0.0
8140,0.0
8141,0.0
8142,0.0
8143,0.0
8144,0.0
8145,0.0
8146,0.0
8147,0.0
8148,0.0
8149,0.0
8150,0.0
8151,0.0
8152,0.0
8153,0.0
8154,0.0
8155,0.0
8156,0.0
8157,0.0
8158,0.0
8159,0.0
8160,-7.0
8161,-7.0
8162,-7.0
8163,-7.0
8164,-7.0
8165,-7.0
8166,-7.0
8167,-7.0
8168,-7.0
8169,-7.0
8170,-7.0
8171,-7.0
8172,-7.0
8173,-7.0
8174,-7.0
8175,-7.0
8176,-7.0
8177,-7.0
8178,-7.0
8179,-7.0
8180,-7.0
8181,-7.0
8182,-7.0
8183,-7.0
8184,-7.0
8185,-7.0
8186,-7.0
8187,-7.0
8188,-7.0
8189,-7.0
8190,-7.0
8191,-7.0
8192,-7.0
8193,-7.0
8194,-7.0
8195,-7.0
8196,-7.0
8197,-7.0
8198,-7.0
8199,-7.0
8200,-7.0
8201,-7.0
8202,-7.0
8203,-7.0
8204,-7.0
8205,-7.0
8206,-7.0
8207,-7.0
8208,-7.0
8209,-7.0
8210,-7.0
8211,-7.0
8212,-7.0
8213,-7.0
8214,-7.0
8215,-7.0
8216,-7.0
8217,-7.0
8218,-7.0
8219,-7.0
8220,-7.0
8221,-7.0
8222,-7.0
8223,-7.0
8224,-7.0
8225,-7.0
8226,-7.0
8227,-7.0
8228,-7.0
8229,-7.0
8230,-7.0
8231,-7.0
8232,-7.0
8233,-7.0
8234,-7.0
8235,-7.0
8236,-7.0
8237,-7.0
8238,0.0
8239,0.0
8240,0.0
8241,0.0
8242,0.0
8243,0.0
8244,0.0
8245,0.0
8246,0.0
8247,0.0
8248,0.0
8249,0.0
8250,0.0
8251,0.0
8252,0.0
8253,0.0
8254,0.0
8255,0.0
8256,0.0
8257,0.0
8258,0.0
8259,0.0
8260,0.0
8261,0.0
8262,0.0
8263,0.0
8264,0.0
8265,0.0
8266,0.0
8267,0.0
8268,0.0
8269,0.0
8270,0.0
8271,0.0
8272,0.0
8273,0.0
8274,0.0
8275,0.0
8276,0.0
8277,0.0
8278,0.0
8279,0.0
8280,0.0
8281,0.0
8282,0.0
8283,0.0
8284,0.0
8285,0.0
8286,0.0
8287,0.0
8288,0.0
8289,0.0
8290,0.0
8291,0.0
8292,0.0
8293,0.0
8294,0.0
8295,0.0
8296,0.0
8297,0.0
8298,0.0
8299,0.0
8300,0.0
8301,0.0
8302,0.0
8303,0.0
8304,0.0
8305,0.0
8306,0.0
8307,0.0
8308,0.0
8309,0.0
8310,0.0
8311,0.0
8312,0.0
8313,0.0
8314,0.0
8315,0.0
8316,0.0
8317,0.0
8318,0.0
8319,0.0
8320,0.0
8321,0.0
8322,0.0
8323,0.0
8324,0.0
8325,0.0
8326,0.0
8327,0.0
8328,0.0
8329,0.0
8330,0.0
8331,0.0
8332,0.0
8333,-7.0
8334,-7.0
8335,-7.0
8336,-7.0
8337,-7.0
8338,-7.0
8339,-7.0
8340,-7.0
8341,-7.0
8342,-7.0
8343,-7.0
8344,-7.0
8345,-7.0
8346,-7.0
8347,-7.0
8348,-7.0
8349,-7.0
8350,-7.0
8351,-7.0
8352,-7.0
8353,-7.0
8354,-7.0
8355,-7.0
8356,-7.0
8357,-7.0
8358,-7.0
8359,-7.0
8360,-7.0
8361,-7.0
8362,-7.0
8363,-7.0
8364,-7.0
8365,-7.0
8366,-7.0
8367,-7.0
8368,-7.0
8369,-7.0
8370,-7.0
8371,-7.0
8372,-7.0
8373,-7.0
8374,-7.0
8375,-7.0
8376,-7.0
8377,-7.0
8378,-7.0
8379,-7.0
8380,-7.0
8381,-7.0
8382,-7.0
8383,-7.0
8384,-7.0
8385,-7.0
8386,-7.0
8387,-7.0
8388,-7.0
8389,-7.0
8390,-7.0
8391,-7.0
8392,-7.0
8393,-7.0
8394,-7.0
8395,-7.0
8396,-7.0
8397,-7.0
8398,-7.0
8399,-7.0
8400,-7.0
8401,-7.0
8402,-7.0
8403,-7.0
8404,-7.0
8405,-7.0
8406,-7.0
8407,-7.0
8408,-7.0
8409,-7.0
8410,-7.0
8411,-7.0
8412,-7.0
8413,-7.0
8414,-7.0
8415,-7.0
8416,-7.0
8417,-7.0
8418,-7.0
8419,-7.0
8420,-7.0
8421,-7.0
8422,-7.0
8423,-7.0
8424,-7.0
8425,-7.0
8426,-7.0
8427,-7.0
8428,-7.0
8429,-7.0
8430,-7.0
8431,-7.0
8432,-7.0
8433,-7.0
8434,-7.0
8435,-7.0
8436,-7.0
8437,-7.0
8438,-7.0
8439,-7.0
8440,-7.0
8441,0.0
8442,0.0
8443,0.0
8444,0.0
8445,0.0
8446,0.0
8447,0.0
8448,0.0
8449,0.0
8450,0.0
8451,0.0
8452,0.0
8453,0.0
8454,0.0
8455,0.0
8456,0.0
8457,0.0
8458,0.0
8459,0.0
8460,0.0
8461,0.0
8462,0.0
8463,0.0
8464,0.0
8465,0.0
8466,0.0
8467,0.0
8468,0.0
8469,0.0
8470,0.0
8471,0.0
8472,0.0
8473,0.0
8474,0.0
8475,0.0
8476,0.0
8477,0.0
8478,0.0
8479,0.0
8480,0.0
8481,0.0
8482,0.0
8483,0.0
8484,0.0
8485,0.0
8486,0.0
8487,0.0
8488,0.0
8489,0.0
8490,0.0
8491,0.0
8492,0.0
8493,0.0
8494,0.0
8495,0.0
8496,0.0
8497,0.0
8498,0.0
8499,0.0
8500,0.0
8501,0.0
8502,0.0
8503,0.0
8504,0.0
8505,0.0
8506,0.0
8507,0.0
8508,0.0
8509,0.0
8510,0.0
8511,0.0
8512,0.0
8513,0.0
8514,0.0
8515,0.0
8516,0.0
8517,0.0
8518,0.0
8519,0.0
8520,0.0
8521,0.0
8522,0.0
8523,0.0
8524,0.0
8525,0.0
8526,0.0
8527,0.0
8528,0.0
8529,0.0
8530,0.0
8531,0.0
8532,0.0
8533,0.0
8534,0.0
8535,0.0
8536,0.0
8537,0.0
8538,0.0
8539,0.0
8540,0.0
8541,0.0
8542,0.0
8543,0.0
8544,0.0
8545,0.0
8546,0.0
8547,0.0
8548,0.0
8549,0.0
8550,0.0
8551,0.0
8552,0.0
8553,0.0
8554,0.0
8555,0.0
8556,0.0
8557,0.0
8558,0.0
8559,0.0
8560,0.0
8561,0.0
8562,0.0
8563,0.0
8564,0.0
8565,0.0
8566,0.0
8567,0.0
8568,0.0
8569,0.0
8570,0.0
8571,0.0
8572,0.0
8573,0.0
8574,0.0
8575,0.0
8576,0.0
8577,0.0
8578,0.0
8579,0.0
8580,0.0
8581,0.0
8582,0.0
8583,0.0
8584,0.0
8585,0.0
8586,0.0
8587,0.0
8588,0.0
8589,0.0
8590,0.0
8591,0.0
8592,0.0
8593,0.0
8594,0.0
8595,0.0
8596,0.0
8597,0.0
8598,0.0
8599,0.0
8600,0.0
8601,0.0
8602,0.0
8603,0.0
8604,0.0
8605,-7.0
8606,-7.0
8607,-7.0
8608,-7.0
8609,-7.0
8610,-7.0
8611,-7.0
8612,-7.0
8613,-7.0
8614,-7.0
8615,-7.0
8616,-7.0
8617,-7.0
8618,-7.0
8619,-7.0
8620,-7.0
8621,-7.0
8622,-7.0
8623,-7.0
8624,-7.0
8625,-7.0
8626,-7.0
8627,-7.0
8628,-7.0
8629,-7.0
8630,-7.0
8631,-7.0
8632,-7.0
8633,-7.0
8634,-7.0
8635,-7.0
8636,-7.0
8637,-7.0
8638,-7.0
8639,-7.0
8640,-7.0
8641,-7.0
8642,-7.0
8643,-7.0
8644,-7.0
8645,-7.0
8646,-7.0
8647,-7.0
8648,-7.0
8649,-7.0
8650,-7.0
8651,-7.0
8652,-7.0
8653,-7.0
8654,-7.0
8655,-7.0
8656,-7.0
8657,-7.0
8658,-7.0
8659,-7.0
8660,-7.0
8661,-7.0
8662,-7.0
8663,-7.0
8664,-7.0
8665,-7.0
8666,-7.0
8667,-7.0
8668,-7.0
8669,-7.0
8670,-7.0
8671,-7.0
8672,-7.0
8673,-7.0
8674,-7.0
8675,-7.0
8676,-7.0
8677,-7.0
8678,-7.0
8679,-7.0
8680,-7.0
8681,-7.0
8682,-7.0
8683,-7.0
8684,-7.0
8685,-7.0
8686,-7.0
8687,-7.0
8688,-7.0
8689,-7.0
8690,-7.0
8691,-7.0
8692,-7.0
8693,-7.0
8694,-7.0
8695,-7.0
8696,-7.0
8697,-7.0
8698,-7.0
8699,-7.0
8700,-7.0
8701,-7.0
8702,-7.0
8703,-7.0
8704,-7.0
8705,-7.0
8706,-7.0
8707,-7.0
8708,-7.0
8709,-7.0
8710,-7.0
8711,-7.0
8712,-7.0
8713,-7.0
8714,-7.0
8715,-7.0
8716,-7.0
8717,-7.0
8718,-7.0
8719,-7.0
8720,-7.0
8721,-7.0
8722,-7.0
8723,-7.0
8724,-7.0
8725,-7.0
8726,-7.0
8727,-7.0
8728,-7.0
8729,-7.0
8730,-7.0
8731,-7.0
8732,-7.0
8733,-7.0
8734,-7.0
8735,-7.0
8736,-7.0
8737,-7.0
8738,-7.0
8739,-7.0
8740,-7.0
8741,-7.0
8742,-7.0
8743,-7.0
8744,-7.0
8745,-7.0
8746,-7.0
8747,-7.0
8748,-7.0
8749,-7.0
8750,-7.0
8751,-7.0
8752,-7.0
8753,-7.0
8754,-7.0
8755,-7.0
8756,-7.0
8757,-7.0
8758,-7.0
8759,-7.0
8760,-7.0
8761,-7.0
8762,-7.0
8763,-7.0
8764,-7.0
8765,-7.0
8766,-7.0
8767,-7.0
8768,-7.0
8769,-7.0
8770,-7.0
8771,-7.0
8772,-7.0
8773,-7.0
8774,-7.0
8775,-7.0
8776,-7.0
8777,-7.0
8778,-7.0
8779,-7.0
8780,-7.0
8781,-7.0
8782,-7.0
8783,-7.0
8784,-7.0
8785,-7.0
8786,-7.0
8787,-7.0
8788,-7.0
8789,-7.0
8790,-7.0
8791,-7.0
8792,-7.0
8793,-7.0
8794,-7.0
8795,-7.0
8796,-7.0
8797,-7.0
8798,-7.0
8799,-7.0
8800,-7.0
8801,-7.0
8802,-7.0
8803,-7.0
8804,-7.0
8805,-7.0
8806,-7.0
8807,-7.0
8808,-7.0
8809,-7.0
8810,-7.0
8811,-7.0
8812,-7.0
8813,-7.0
8814,-7.0
8815,-7.0
8816,-7.0
8817,-7.0
8818,-7.0
8819,-7.0
8820,-7.0
8821,-7.0
8822,-7.0
8823,-7.0
8824,-7.0
8825,-7.0
8826,-7.0
8827,-7.0
8828,-7.0
8829,-7.0
8830,-7.0
8831,-7.0
8832,-7.0
8833,-7.0
8834,-7.0
8835,-7.0
8836,-7.0
8837,-7.0
8838,-7.0
8839,-7.0
8840,-7.0
8841,-7.0
8842,-7.0
8843,-7.0
8844,-7.0
8845,-7.0
8846,-7.0
8847,-7.0
8848,-7.0
8849,-7.0
8850,-7.0
8851,-7.0
8852,-7.0
8853,-7.0
8854,-7.0
8855,-7.0
8856,-7.0
8857,-7.0
8858,-7.0
8859,-7.0
8860,-7.0
8861,-7.0
8862,-7.0
8863,-7.0
8864,-7.0
8865,-7.0
8866,-7.0
8867,-7.0
8868,-7.0
8869,-7.0
8870,-7.0
8871,-7.0
8872,-7.0
8873,-7.0
8874,-7.0
8875,-7.0
8876,-7.0
8877,-7.0
8878,-7.0
8879,-7.0
8880,-7.0
8881,-7.0
8882,-7.0
8883,-7.0
8884,-7.0
8885,-7.0
8886,-7.0
8887,-7.0
8888,-7.0
8889,-7.0
8890,-7.0
8891,-7.0
8892,-7.0
8893,-7.0
8894,-7.0
8895,-7.0
8896,-7.0
8897,-7.0
8898,-7.0
8899,-7.0
8900,-7.0
8901,-7.0
8902,-7.0
8903,-7.0
8904,-7.0
8905,-7.0
8906,-7.0
8907,-7.0
8908,-7.0
8909,-7.0
8910,-7.0
8911,-7.0
8912,-7.0
8913,-7.0
8914,-7.0
8915,-7.0
8916,-7.0
8917,-7.0
8918,-7.0
8919,-7.0
8920,-7.0
8921,-7.0
8922,-7.0
8923,-7.0
8924,-7.0
8925,-7.0
8926,-7.0
8927,-7.0
8928,-7.0
8929,-7.0
8930,-7.0
8931,-7.0
8932,-7.0
8933,-7.0
8934,-7.0
8935,-7.0
8936,-7.0
8937,-7.0
8938,-7.0
8939,-7.0
8940,-7.0
8941,-7.0
8942,-7.0
8943,-7.0
8944,-7.0
8945,-7.0
8946,-7.0
8947,-7.0
8948,-7.0
8949,-7.0
8950,-7.0
8951,-7.0
8952,-7.0
8953,-7.0
8954,-7.0
8955,-7.0
8956,-7.0
8957,-7.0
8958,-7.0
8959,-7.0
8960,-7.0
8961,-7.0
8962,-7.0
8963,-7.0
8964,-7.0
8965,-7.0
8966,-7.0
8967,-7.0
8968,-7.0
8969,-7.0
8970,-7.0
8971,-7.0
8972,-7.0
8973,-7.0
8974,-7.0
8975,-7.0
8976,-7.0
8977,-7.0
8978,-7.0
8979,-7.0
8980,-7.0
8981,-7.0
8982,-7.0
8983,-7.0
8984,-7.0
8985,-7.0
8986,-7.0
8987,-7.0
8988,-7.0
8989,-7.0
8990,-7.0
8991,-7.0
8992,-7.0
8993,-7.0
8994,-7.0
8995,-7.0
8996,-7.0
8997,-7.0
8998,-7.0
8999,-7.0
9000,-7.0
9001,-7.0
9002,-7.0
9003,-7.0
9004,-7.0
9005,-7.0
9006,-7.0
9007,-7.0
9008,-7.0
9009,-7.0
9010,-7.0
9011,-7.0
9012,-7.0
9013,-7.0
9014,-7.0
9015,-7.0
9016,-7.0
9017,-7.0
9018,-7.0
9019,-7.0
9020,-7.0
9021,-7.0
9022,-7.0
9023,-7.0
9024,-7.0
9025,-7.0
9026,-7.0
9027,-7.0
9028,-7.0
9029,-7.0
9030,-7.0
9031,-7.0
9032,-7.0
9033,-7.0
9034,-7.0
9035,-7.0
9036,-7.0
9037,-7.0
9038,-7.0
9039,-7.0
9040,-7.0
9041,-7.0
9042,-7.0
9043,-7.0
9044,-7.0
9045,-7.0
9046,-7.0
9047,-7.0
9048,-7.0
9049,-7.0
9050,-7.0
9051,-7.0
9052,-7.0
9053,-7.0
9054,-7.0
9055,-7.0
9056,-7.0
9057,-7.0
9058,-7.0
9059,-7.0
9060,-7.0
9061,-7.0
9062,-7.0
9063,-7.0
9064,-7.0
9065,-7.0
9066,-7.0
9067,-7.0
9068,-7.0
9069,-7.0
9070,-7.0
9071,-7.0
9072,-7.0
9073,-7.0
9074,-7.0
9075,-7.0
9076,-7.0
9077,-7.0
9078,-7.0
9079,-7.0
9080,-7.0
9081,-7.0
9082,-7.0
9083,-7.0
9084,-7.0
9085,-7.0
9086,-7.0
9087,-7.0
9088,-7.0
9089,-7.0
9090,0.0
9091,0.0
9092,0.0
9093,0.0
9094,0.0
9095,0.0
9096,0.0
9097,0.0
9098,0.0
9099,0.0
9100,0.0
9101,0.0
9102,0.0
9103,0.0
9104,0.0
9105,0.0
9106,0.0
9107,0.0
9108,0.0
9109,0.0
9110,0.0
9111,0.0
9112,0.0
9113,0.0
9114,0.0
9115,0.0
9116,0.0
9117,0.0
9118,0.0
9119,0.0
9120,0.0
9121,0.0
9122,0.0
9123,0.0
9124,0.0
9125,0.0
9126,0.0
9127,0.0
9128,0.0
9129,0.0
9130,0.0
9131,0.0
9132,0.0
9133,0.0
9134,0.0
9135,0.0
9136,0.0
9137,0.0
9138,0.0
9139,0.0
9140,0.0
9141,0.0
9142,0.0
9143,0.0
9144,0.0
9145,0.0
9146,0.0
9147,0.0
9148,0.0
9149,0.0
9150,0.0
9151,0.0
9152,0.0
9153,0.0
9154,0.0
9155,0.0
9156,0.0
9157,0.0
9158,0.0
9159,0.0
9160,0.0
9161,0.0
9162,0.0
9163,0.0
9164,0.0
9165,0.0
9166,0.0
9167,0.0
9168,0.0
9169,0.0
9170,0.0
9171,0.0
9172,0.0
9173,0.0
9174,0.0
9175,0.0
9176,0.0
9177,0.0
9178,0.0
9179,0.0
9180,0.0
9181,0.0
9182,0.0
9183,0.0
9184,0.0
9185,0.0
9186,0.0
9187,0.0
9188,0.0
9189,0.0
9190,0.0
9191,0.0
9192,0.0
9193,0.0
9194,0.0
9195,0.0
9196,0.0
9197,0.0
9198,0.0
9199,0.0
9200,0.0
9201,0.0
9202,0.0
9203,0.0
9204,0.0
9205,0.0
9206,0.0
9207,0.0
9208,0.0
9209,0.0
9210,0.0
9211,0.0
9212,0.0
9213,0.0
9214,0.0
9215,0.0
9216,0.0
9217,0.0
9218,0.0
9219,0.0
9220,0.0
9221,0.0
9222,0.0
9223,0.0
9224,0.0
9225,0.0
9226,0.0
9227,0.0
9228,0.0
9229,0.0
9230,0.0
9231,0.0
9232,0.0
9233,0.0
9234,0.0
9235,0.0
9236,0.0
9237,0.0
9238,0.0
9239,0.0
9240,0.0
9241,0.0
9242,0.0
9243,0.0
9244,0.0
9245,0.0
9246,0.0
9247,0.0
9248,0.0
9249,0.0
9250,0.0
9251,0.0
9252,0.0
9253,0.0
9254,0.0
9255,0.0
9256,0.0
9257,0.0
9258,0.0
9259,0.0
9260,0.0
9261,0.0
9262,0.0
9263,0.0
9264,0.0
9265,0.0
9266,0.0
9267,0.0
9268,0.0
9269,0.0
9270,0.0
9271,0.0
9272,0.0
9273,0.0
9274,0.0
9275,0.0
9276,0.0
9277,0.0
9278,0.0
9279,0.0
9280,0.0
9281,0.0
9282,0.0
9283,0.0
9284,0.0
9285,0.0
9286,0.0
9287,0.0
9288,0.0
9289,0.0
9290,0.0
9291,0.0
9292,0.0
9293,0.0
9294,0.0
9295,0.0
9296,0.0
9297,0.0
9298,0.0
9299,0.0
9300,0.0
9301,0.0
9302,0.0
9303,0.0
9304,0.0
9305,0.0
9306,0.0
9307,0.0
9308,0.0
9309,0.0
9310,0.0
9311,0.0
9312,0.0
9313,0.0
9314,0.0
9315,0.0
9316,0.0
9317,0.0
9318,0.0
9319,0.0
9320,0.0
9321,0.0
9322,0.0
9323,0.0
9324,0.0
9325,0.0
9326,0.0
9327,0.0
9328,0.0
9329,0.0
9330,0.0
9331,0.0
9332,0.0
9333,0.0
9334,0.0
9335,0.0
9336,0.0
9337,0.0
9338,0.0
9339,0.0
9340,0.0
9341,0.0
9342,0.0
9343,0.0
9344,0.0
9345,0.0
9346,0.0
9347,0.0
9348,0.0
9349,0.0
9350,0.0
9351,0.0
9352,0.0
9353,0.0
9354,0.0
9355,0.0
9356,0.0
9357,0.0
9358,0.0
9359,0.0
9360,0.0
9361,0.0
9362,0.0
9363,0.0
9364,0.0
9365,0.0
9366,0.0
9367,0.0
9368,0.0
9369,0.0
9370,0.0
9371,0.0
9372,0.0
9373,0.0
9374,0.0
9375,0.0
9376,0.0
9377,0.0
9378,0.0
9379,0.0
9380,0.0
9381,0.0
9382,0.0
9383,0.0
9384,0.0
9385,0.0
9386,0.0
9387,0.0
9388,0.0
9389,0.0
9390,0.0
9391,0.0
9392,0.0
9393,0.0
9394,0.0
9395,0.0
9396,0.0
9397,0.0
9398,0.0
9399,0.0
9400,0.0
9401,0.0
9402,0.0
9403,0.0
9404,0.0
9405,0.0
9406,0.0
9407,0.0
9408,0.0
9409,0.0
9410,0.0
9411,0.0
9412,0.0
9413,0.0
9414,0.0
9415,0.0
9416,0.0
9417,0.0
9418,0.0
9419,0.0
9420,0.0
9421,0.0
9422,0.0
9423,0.0
9424,0.0
9425,0.0
9426,0.0
9427,0.0
9428,0.0
9429,0.0
9430,0.0
9431,0.0
9432,0.0
9433,0.0
9434,0.0
9435,0.0
9436,0.0
9437,0.0
9438,0.0
9439,0.0
9440,0.0
9441,0.0
9442,0.0
9443,0.0
9444,0.0
9445,0.0
9446,0.0
9447,0.0
9448,0.0
9449,0.0
9450,0.0
9451,0.0
9452,0.0
9453,0.0
9454,0.0
9455,0.0
9456,0.0
9457,0.0
9458,0.0
9459,0.0
9460,0.0
9461,0.0
9462,0.0
9463,0.0
9464,0.0
9465,0.0
9466,0.0
9467,0.0
9468,0.0
9469,0.0
9470,0.0
9471,0.0
9472,0.0
9473,0.0
9474,0.0
9475,0.0
9476,0.0
9477,0.0
9478,0.0
9479,0.0
9480,0.0
9481,0.0
9482,0.0
9483,0.0
9484,0.0
9485,0.0
9486,0.0
9487,0.0
9488,0.0
9489,0.0
9490,0.0
9491,0.0
9492,0.0
9493,0.0
9494,0.0
9495,0.0
9496,0.0
9497,0.0
9498,0.0
9499,0.0
9500,0.0
9501,0.0
9502,0.0
9503,0.0
9504,0.0
9505,0.0
9506,0.0
9507,0.0
9508,0.0
9509,0.0
9510,0.0
9511,0.0
9512,0.0
9513,0.0
9514,0.0
9515,0.0
9516,0.0
9517,0.0
9518,0.0
9519,0.0
9520,0.0
9521,0.0
9522,0.0
9523,0.0
9524,0.0
9525,0.0
9526,0.0
9527,0.0
9528,0.0
9529,0.0
9530,0.0
9531,0.0
9532,0.0
9533,0.0
9534,0.0
9535,0.0
9536,0.0
9537,0.0
9538,0.0
9539,0.0
9540,0.0
9541,0.0
9542,0.0
9543,0.0
9544,0.0
9545,0.0
9546,0.0
9547,0.0
9548,0.0
9549,0.0
9550,0.0
9551,0.0
9552,0.0
9553,0.0
9554,0.0
9555,0.0
9556,0.0
9557,0.0
9558,0.0
9559,0.0
9560,0.0
9561,0.0
9562,0.0
9563,0.0
9564,0.0
9565,0.0
9566,0.0
9567,0.0
9568,0.0
9569,0.0
9570,0.0
9571,0.0
9572,0.0
9573,0.0
9574,0.0
9575,0.0
9576,0.0
9577,0.0
9578,0.0
9579,0.0
9580,0.0
9581,0.0
9582,0.0
9583,0.0
9584,0.0
9585,0.0
9586,0.0
9587,0.0
9588,0.0
9589,0.0
9590,0.0
9591,0.0
9592,0.0
9593,0.0
9594,0.0
9595,0.0
9596,0.0
9597,0.0
9598,0.0
9599,0.0
9600,0.0
9601,0.0
9602,0.0
9603,0.0
9604,0.0
9605,0.0
9606,0.0
9607,0.0
9608,0.0
9609,0.0
9610,0.0
9611,0.0
9612,0.0
9613,0.0
9614,0.0
9615,0.0
9616,0.0
9617,0.0
9618,0.0
9619,0.0
9620,0.0
9621,0.0
9622,0.0
9623,0.0
