,PATCODE
18637,22.0
18638,23.0
18639,24.0
18640,25.0
18641,26.0
18642,27.0
18643,28.0
18644,29.0
18645,30.0
18646,31.0
18647,32.0
18648,33.0
18649,34.0
18650,35.0
18651,36.0
18652,37.0
18653,38.0
18654,39.0
18655,40.0
18656,41.0
18657,42.0
18658,43.0
18659,44.0
18660,45.0
18661,46.0
18662,47.0
18663,48.0
18664,49.0
18665,50.0
18666,51.0
18667,52.0
18668,53.0
18669,54.0
18670,55.0
18671,56.0
18672,57.0
18673,58.0
18674,59.0
18675,60.0
18676,61.0
18677,62.0
18678,63.0
18679,64.0
18680,65.0
18681,66.0
18682,67.0
18683,68.0
18684,69.0
18685,70.0
18686,71.0
18687,72.0
18688,73.0
18689,74.0
18690,75.0
18691,76.0
18692,77.0
18693,78.0
18694,79.0
18695,80.0
18696,81.0
18697,82.0
18698,83.0
18699,84.0
18700,85.0
18701,86.0
18702,87.0
18703,88.0
18704,89.0
18705,90.0
18706,91.0
18707,92.0
18708,93.0
18709,94.0
18710,95.0
18711,96.0
18712,97.0
18713,98.0
18714,99.0
18715,100.0
18716,101.0
18717,102.0
18718,103.0
18719,104.0
18720,105.0
18721,106.0
18722,107.0
18723,108.0
18724,109.0
18725,110.0
18726,111.0
18727,112.0
18728,113.0
18729,114.0
18730,115.0
18731,116.0
18732,117.0
18733,118.0
18734,119.0
18735,120.0
18736,121.0
18737,122.0
18738,1.0
18739,2.0
18740,3.0
18741,4.0
18742,5.0
18743,6.0
18744,7.0
18745,8.0
18746,9.0
18747,10.0
18748,11.0
18749,12.0
18750,13.0
18751,14.0
18752,15.0
18753,16.0
18754,17.0
18755,18.0
18756,19.0
18757,20.0
18758,21.0
18759,22.0
18760,23.0
18761,24.0
18762,25.0
18763,26.0
18764,27.0
18765,28.0
18766,29.0
18767,30.0
18768,31.0
18769,32.0
18770,33.0
18771,34.0
18772,35.0
18773,36.0
18774,37.0
18775,38.0
18776,39.0
18777,40.0
18778,41.0
18779,42.0
18780,43.0
18781,44.0
18782,45.0
18783,46.0
18784,47.0
18785,48.0
18786,49.0
18787,50.0
18788,51.0
18789,52.0
18790,53.0
18791,54.0
18792,55.0
18793,56.0
18794,57.0
18795,58.0
18796,59.0
18797,60.0
18798,61.0
18799,62.0
18800,63.0
18801,64.0
18802,65.0
18803,66.0
18804,67.0
18805,68.0
18806,69.0
18807,70.0
18808,71.0
18809,72.0
18810,73.0
18811,74.0
18812,75.0
18813,76.0
18814,77.0
18815,78.0
18816,79.0
18817,80.0
18818,81.0
18819,82.0
18820,83.0
18821,84.0
18822,85.0
18823,86.0
18824,87.0
18825,88.0
18826,89.0
18827,90.0
18828,91.0
18829,92.0
18830,1.0
18831,2.0
18832,3.0
18833,4.0
18834,5.0
18835,6.0
18836,7.0
18837,8.0
18838,9.0
18839,10.0
18840,11.0
18841,12.0
18842,13.0
18843,14.0
18844,15.0
18845,16.0
18846,17.0
18847,18.0
18848,19.0
18849,20.0
18850,21.0
18851,22.0
18852,23.0
18853,24.0
18854,25.0
18855,26.0
18856,27.0
18857,28.0
18858,29.0
18859,30.0
18860,31.0
18861,32.0
18862,33.0
18863,34.0
18864,35.0
18865,36.0
18866,37.0
18867,38.0
18868,39.0
18869,40.0
18870,41.0
18871,42.0
18872,43.0
18873,44.0
18874,45.0
18875,46.0
18876,47.0
18877,48.0
18878,49.0
18879,50.0
18880,51.0
18881,52.0
18882,53.0
18883,54.0
18884,55.0
18885,56.0
18886,57.0
18887,58.0
18888,59.0
18889,60.0
18890,61.0
18891,62.0
18892,63.0
18893,64.0
18894,65.0
18895,66.0
18896,67.0
18897,68.0
18898,69.0
18899,70.0
18900,71.0
18901,72.0
18902,73.0
18903,74.0
18904,75.0
18905,76.0
18906,77.0
18907,78.0
18908,79.0
18909,80.0
18910,81.0
18911,82.0
18912,83.0
18913,84.0
18914,85.0
18915,86.0
18916,87.0
18917,88.0
18918,89.0
18919,90.0
18920,91.0
18921,92.0
18922,93.0
18923,94.0
18924,95.0
18925,96.0
18926,97.0
18927,98.0
18928,99.0
18929,100.0
18930,101.0
18931,102.0
18932,103.0
18933,104.0
18934,105.0
18935,106.0
18936,107.0
18937,108.0
18938,109.0
18939,110.0
18940,111.0
18941,112.0
18942,113.0
18943,114.0
18944,115.0
18945,116.0
18946,117.0
18947,118.0
18948,119.0
18949,120.0
18950,121.0
18951,122.0
18952,123.0
18953,124.0
18954,125.0
18955,126.0
18956,127.0
18957,128.0
18958,129.0
18959,130.0
18960,131.0
18961,132.0
18962,133.0
18963,134.0
18964,135.0
18965,136.0
18966,137.0
18967,138.0
18968,139.0
18969,140.0
18970,141.0
18971,142.0
18972,143.0
18973,144.0
18974,145.0
18975,146.0
18976,147.0
18977,148.0
18978,149.0
18979,150.0
18980,151.0
18981,152.0
18982,153.0
18983,154.0
18984,155.0
18985,156.0
18986,157.0
18987,158.0
18988,159.0
18989,160.0
18990,161.0
18991,162.0
18992,163.0
18993,1.0
18994,2.0
18995,3.0
18996,4.0
18997,5.0
18998,6.0
18999,7.0
19000,8.0
19001,9.0
19002,10.0
19003,11.0
19004,12.0
19005,13.0
19006,14.0
19007,15.0
19008,16.0
19009,17.0
19010,18.0
19011,19.0
19012,20.0
19013,21.0
19014,22.0
19015,23.0
19016,24.0
19017,25.0
19018,26.0
19019,27.0
19020,28.0
19021,29.0
19022,30.0
19023,31.0
19024,32.0
19025,33.0
19026,34.0
19027,35.0
19028,36.0
19029,37.0
19030,38.0
19031,39.0
19032,40.0
19033,41.0
19034,42.0
19035,43.0
19036,44.0
19037,45.0
19038,46.0
19039,47.0
19040,48.0
19041,49.0
19042,50.0
19043,51.0
19044,52.0
19045,53.0
19046,54.0
19047,55.0
19048,56.0
19049,57.0
19050,58.0
19051,59.0
19052,60.0
19053,61.0
19054,62.0
19055,63.0
19056,64.0
19057,65.0
19058,66.0
19059,67.0
19060,68.0
19061,69.0
19062,70.0
19063,71.0
19064,72.0
19065,73.0
19066,74.0
19067,75.0
19068,76.0
19069,77.0
19070,78.0
19071,79.0
19072,80.0
19073,81.0
19074,82.0
19075,83.0
19076,84.0
19077,85.0
19078,86.0
19079,87.0
19080,88.0
19081,89.0
19082,90.0
19083,91.0
19084,92.0
19085,93.0
19086,94.0
19087,95.0
19088,96.0
19089,97.0
19090,98.0
19091,99.0
19092,100.0
19093,101.0
19094,102.0
19095,103.0
19096,104.0
19097,105.0
19098,106.0
19099,107.0
19100,108.0
19101,109.0
19102,110.0
19103,111.0
19104,112.0
19105,113.0
19106,114.0
19107,115.0
19108,1.0
19109,2.0
19110,3.0
19111,4.0
19112,5.0
19113,6.0
19114,7.0
19115,8.0
19116,9.0
19117,10.0
19118,11.0
19119,12.0
19120,13.0
19121,14.0
19122,15.0
19123,16.0
19124,17.0
19125,18.0
19126,19.0
19127,20.0
19128,21.0
19129,22.0
19130,23.0
19131,24.0
19132,25.0
19133,26.0
19134,27.0
19135,28.0
19136,29.0
19137,30.0
19138,31.0
19139,32.0
19140,33.0
19141,34.0
19142,35.0
19143,36.0
19144,37.0
19145,38.0
19146,39.0
19147,40.0
19148,41.0
19149,42.0
19150,43.0
19151,44.0
19152,45.0
19153,46.0
19154,47.0
19155,48.0
19156,49.0
19157,50.0
19158,51.0
19159,52.0
19160,53.0
19161,54.0
19162,55.0
19163,56.0
19164,57.0
19165,58.0
19166,59.0
19167,60.0
19168,61.0
19169,62.0
19170,63.0
19171,64.0
19172,65.0
19173,66.0
19174,67.0
19175,68.0
19176,69.0
19177,70.0
19178,71.0
19179,72.0
19180,73.0
19181,74.0
19182,75.0
19183,76.0
19184,77.0
19185,78.0
19186,79.0
19187,80.0
19188,81.0
19189,82.0
19190,83.0
19191,84.0
19192,85.0
19193,1.0
19194,2.0
19195,3.0
19196,4.0
19197,5.0
19198,6.0
19199,7.0
19200,8.0
19201,9.0
19202,10.0
19203,11.0
19204,12.0
19205,13.0
19206,14.0
19207,15.0
19208,16.0
19209,17.0
19210,18.0
19211,19.0
19212,20.0
19213,21.0
19214,22.0
19215,23.0
19216,24.0
19217,25.0
19218,26.0
19219,27.0
19220,28.0
19221,29.0
19222,30.0
19223,31.0
19224,32.0
19225,33.0
19226,34.0
19227,35.0
19228,36.0
19229,37.0
19230,38.0
19231,39.0
19232,40.0
19233,41.0
19234,42.0
19235,43.0
19236,44.0
19237,45.0
19238,46.0
19239,47.0
19240,48.0
19241,49.0
19242,50.0
19243,51.0
19244,52.0
19245,53.0
19246,54.0
19247,55.0
19248,56.0
19249,57.0
19250,58.0
19251,59.0
19252,60.0
19253,61.0
19254,62.0
19255,63.0
19256,64.0
19257,65.0
19258,66.0
19259,67.0
19260,68.0
19261,69.0
19262,70.0
19263,71.0
19264,72.0
19265,73.0
19266,74.0
19267,75.0
19268,76.0
19269,77.0
19270,78.0
19271,79.0
19272,80.0
19273,81.0
19274,82.0
19275,83.0
19276,84.0
19277,85.0
19278,86.0
19279,87.0
19280,88.0
19281,89.0
19282,90.0
19283,91.0
19284,92.0
19285,93.0
19286,94.0
19287,95.0
19288,96.0
19289,97.0
19290,98.0
19291,99.0
19292,100.0
19293,101.0
19294,102.0
19295,103.0
19296,104.0
19297,105.0
19298,106.0
19299,107.0
19300,108.0
19301,109.0
19302,110.0
19303,1.0
19304,2.0
19305,3.0
19306,4.0
19307,5.0
19308,6.0
19309,7.0
19310,8.0
19311,9.0
19312,10.0
19313,11.0
19314,12.0
19315,13.0
19316,14.0
19317,15.0
19318,16.0
19319,17.0
19320,18.0
19321,19.0
19322,20.0
19323,21.0
19324,22.0
19325,23.0
19326,24.0
19327,25.0
19328,26.0
19329,27.0
19330,28.0
19331,29.0
19332,30.0
19333,31.0
19334,32.0
19335,33.0
19336,34.0
19337,35.0
19338,36.0
19339,37.0
19340,38.0
19341,39.0
19342,40.0
19343,41.0
19344,42.0
19345,43.0
19346,44.0
19347,45.0
19348,46.0
19349,47.0
19350,48.0
19351,49.0
19352,50.0
19353,51.0
19354,52.0
19355,53.0
19356,54.0
19357,55.0
19358,56.0
19359,57.0
19360,58.0
19361,59.0
19362,60.0
19363,61.0
19364,62.0
19365,63.0
19366,64.0
19367,65.0
19368,66.0
19369,67.0
19370,68.0
19371,69.0
19372,70.0
19373,71.0
19374,72.0
19375,73.0
19376,74.0
19377,75.0
19378,1.0
19379,2.0
19380,3.0
19381,4.0
19382,5.0
19383,6.0
19384,7.0
19385,8.0
19386,9.0
19387,10.0
19388,11.0
19389,12.0
19390,13.0
19391,14.0
19392,15.0
19393,16.0
19394,17.0
19395,18.0
19396,19.0
19397,20.0
19398,21.0
19399,22.0
19400,23.0
19401,24.0
19402,25.0
19403,26.0
19404,27.0
19405,28.0
19406,29.0
19407,30.0
19408,31.0
19409,32.0
19410,33.0
19411,34.0
19412,35.0
19413,36.0
19414,37.0
19415,38.0
19416,39.0
19417,40.0
19418,41.0
19419,42.0
19420,43.0
19421,44.0
19422,45.0
19423,46.0
19424,47.0
19425,48.0
19426,49.0
19427,50.0
19428,51.0
19429,52.0
19430,53.0
19431,54.0
19432,55.0
19433,56.0
19434,57.0
19435,58.0
19436,59.0
19437,60.0
19438,61.0
19439,62.0
19440,63.0
19441,64.0
19442,65.0
19443,66.0
19444,67.0
19445,68.0
19446,69.0
19447,70.0
19448,71.0
19449,72.0
19450,73.0
19451,74.0
19452,75.0
19453,76.0
19454,77.0
19455,78.0
19456,79.0
19457,80.0
19458,81.0
19459,82.0
19460,83.0
19461,84.0
19462,85.0
19463,86.0
19464,87.0
19465,88.0
19466,89.0
19467,90.0
19468,91.0
19469,92.0
19470,93.0
19471,94.0
19472,95.0
19473,96.0
19474,97.0
19475,98.0
19476,99.0
19477,100.0
19478,101.0
19479,102.0
19480,103.0
19481,104.0
19482,105.0
19483,106.0
19484,107.0
19485,108.0
19486,109.0
19487,110.0
19488,111.0
19489,112.0
19490,113.0
19491,114.0
19492,115.0
19493,116.0
19494,1.0
19495,2.0
19496,3.0
19497,4.0
19498,5.0
19499,6.0
19500,7.0
19501,8.0
19502,9.0
19503,10.0
19504,11.0
19505,12.0
19506,13.0
19507,14.0
19508,15.0
19509,16.0
19510,17.0
19511,18.0
19512,19.0
19513,20.0
19514,21.0
19515,22.0
19516,23.0
19517,24.0
19518,25.0
19519,26.0
19520,27.0
19521,28.0
19522,29.0
19523,30.0
19524,31.0
19525,32.0
19526,33.0
19527,34.0
19528,35.0
19529,36.0
19530,37.0
19531,38.0
19532,39.0
19533,40.0
19534,41.0
19535,42.0
19536,43.0
19537,44.0
19538,45.0
19539,46.0
19540,47.0
19541,48.0
19542,49.0
19543,50.0
19544,51.0
19545,52.0
19546,53.0
19547,54.0
19548,55.0
19549,56.0
19550,57.0
19551,58.0
19552,59.0
19553,60.0
19554,61.0
19555,62.0
19556,63.0
19557,64.0
19558,65.0
19559,66.0
19560,67.0
19561,68.0
19562,69.0
19563,70.0
19564,71.0
19565,72.0
19566,73.0
19567,74.0
19568,75.0
19569,76.0
19570,77.0
19571,78.0
19572,79.0
19573,80.0
19574,81.0
19575,82.0
19576,83.0
19577,84.0
19578,85.0
19579,86.0
19580,87.0
19581,88.0
19582,89.0
19583,90.0
19584,91.0
19585,92.0
19586,93.0
19587,94.0
19588,95.0
19589,96.0
19590,97.0
19591,98.0
19592,99.0
19593,100.0
19594,101.0
19595,102.0
19596,103.0
19597,104.0
19598,105.0
19599,106.0
19600,107.0
19601,108.0
19602,109.0
19603,110.0
19604,1.0
19605,2.0
19606,3.0
19607,4.0
19608,5.0
19609,6.0
19610,7.0
19611,8.0
19612,9.0
19613,10.0
19614,11.0
19615,12.0
19616,13.0
19617,14.0
19618,15.0
19619,16.0
19620,17.0
19621,18.0
19622,19.0
19623,20.0
19624,21.0
19625,22.0
19626,23.0
19627,24.0
19628,25.0
19629,26.0
19630,27.0
19631,28.0
19632,29.0
19633,30.0
19634,31.0
19635,32.0
19636,33.0
19637,34.0
19638,35.0
19639,36.0
19640,37.0
19641,38.0
19642,39.0
19643,40.0
19644,41.0
19645,42.0
19646,43.0
19647,44.0
19648,45.0
19649,46.0
19650,47.0
19651,48.0
19652,49.0
19653,50.0
19654,51.0
19655,52.0
19656,53.0
19657,54.0
19658,55.0
19659,56.0
19660,57.0
19661,58.0
19662,59.0
19663,60.0
19664,61.0
19665,62.0
19666,63.0
19667,64.0
19668,65.0
19669,66.0
19670,67.0
19671,68.0
19672,69.0
19673,70.0
19674,71.0
19675,72.0
19676,73.0
19677,74.0
19678,75.0
19679,76.0
19680,77.0
19681,78.0
19682,79.0
19683,80.0
19684,81.0
19685,82.0
19686,83.0
19687,1.0
19688,2.0
19689,3.0
19690,4.0
19691,5.0
19692,6.0
19693,7.0
19694,8.0
19695,9.0
19696,10.0
19697,11.0
19698,12.0
19699,13.0
19700,14.0
19701,15.0
19702,16.0
19703,17.0
19704,18.0
19705,19.0
19706,20.0
19707,21.0
19708,22.0
19709,23.0
19710,24.0
19711,25.0
19712,26.0
19713,27.0
19714,28.0
19715,29.0
19716,30.0
19717,31.0
19718,32.0
19719,33.0
19720,34.0
19721,35.0
19722,36.0
19723,37.0
19724,38.0
19725,39.0
19726,40.0
19727,41.0
19728,42.0
19729,43.0
19730,44.0
19731,45.0
19732,46.0
19733,47.0
19734,48.0
19735,49.0
19736,50.0
19737,51.0
19738,52.0
19739,53.0
19740,54.0
19741,55.0
19742,56.0
19743,57.0
19744,58.0
19745,59.0
19746,60.0
19747,61.0
19748,62.0
19749,63.0
19750,64.0
19751,65.0
19752,66.0
19753,67.0
19754,68.0
19755,69.0
19756,70.0
19757,71.0
19758,72.0
19759,73.0
19760,74.0
19761,75.0
19762,76.0
19763,77.0
19764,78.0
19765,79.0
19766,80.0
19767,81.0
19768,82.0
19769,83.0
19770,84.0
19771,1.0
19772,2.0
19773,3.0
19774,4.0
19775,5.0
19776,6.0
19777,7.0
19778,8.0
19779,9.0
19780,10.0
19781,11.0
19782,12.0
19783,13.0
19784,14.0
19785,15.0
19786,16.0
19787,17.0
19788,18.0
19789,19.0
19790,20.0
19791,21.0
19792,22.0
19793,23.0
19794,24.0
19795,25.0
19796,26.0
19797,27.0
19798,28.0
19799,29.0
19800,30.0
19801,31.0
19802,32.0
19803,33.0
19804,34.0
19805,35.0
19806,36.0
19807,37.0
19808,38.0
19809,39.0
19810,40.0
19811,41.0
19812,42.0
19813,43.0
19814,44.0
19815,45.0
19816,46.0
19817,47.0
19818,48.0
19819,49.0
19820,50.0
19821,51.0
19822,52.0
19823,53.0
19824,54.0
19825,55.0
19826,56.0
19827,57.0
19828,58.0
19829,59.0
19830,60.0
19831,61.0
19832,62.0
19833,63.0
19834,64.0
19835,65.0
19836,66.0
19837,67.0
19838,68.0
19839,69.0
19840,70.0
19841,71.0
19842,72.0
19843,73.0
19844,74.0
19845,75.0
19846,76.0
19847,77.0
19848,78.0
19849,79.0
19850,80.0
19851,81.0
19852,82.0
19853,83.0
19854,84.0
19855,85.0
19856,86.0
19857,87.0
19858,88.0
19859,89.0
19860,90.0
19861,91.0
19862,92.0
19863,93.0
19864,94.0
19865,95.0
19866,96.0
19867,97.0
19868,98.0
19869,99.0
19870,100.0
19871,101.0
19872,102.0
19873,1.0
19874,2.0
19875,3.0
19876,4.0
19877,5.0
19878,6.0
19879,7.0
19880,8.0
19881,9.0
19882,10.0
19883,11.0
19884,12.0
19885,13.0
19886,14.0
19887,15.0
19888,16.0
19889,17.0
19890,18.0
19891,19.0
19892,20.0
19893,21.0
19894,22.0
19895,23.0
19896,24.0
19897,25.0
19898,26.0
19899,27.0
19900,28.0
19901,29.0
19902,30.0
19903,31.0
19904,32.0
19905,33.0
19906,34.0
19907,35.0
19908,36.0
19909,37.0
19910,38.0
19911,39.0
19912,40.0
19913,41.0
19914,42.0
19915,43.0
19916,44.0
19917,45.0
19918,46.0
19919,47.0
19920,48.0
19921,49.0
19922,50.0
19923,51.0
19924,52.0
19925,53.0
19926,54.0
19927,55.0
19928,56.0
19929,57.0
19930,58.0
19931,59.0
19932,60.0
19933,61.0
19934,62.0
19935,63.0
19936,64.0
19937,65.0
19938,66.0
19939,67.0
19940,68.0
19941,69.0
19942,70.0
19943,71.0
19944,72.0
19945,73.0
19946,74.0
19947,75.0
19948,76.0
19949,77.0
19950,78.0
19951,79.0
19952,80.0
19953,81.0
19954,82.0
19955,83.0
19956,84.0
19957,85.0
19958,86.0
19959,87.0
19960,88.0
19961,89.0
19962,90.0
19963,91.0
19964,92.0
19965,93.0
19966,94.0
19967,95.0
19968,96.0
19969,97.0
19970,98.0
19971,99.0
19972,100.0
19973,101.0
19974,102.0
19975,103.0
19976,104.0
19977,105.0
19978,106.0
19979,107.0
19980,108.0
19981,109.0
19982,110.0
19983,111.0
19984,112.0
19985,113.0
19986,1.0
19987,2.0
19988,3.0
19989,4.0
19990,5.0
19991,6.0
19992,7.0
19993,8.0
19994,9.0
19995,10.0
19996,11.0
19997,12.0
19998,13.0
19999,14.0
20000,15.0
20001,16.0
20002,17.0
20003,18.0
20004,19.0
20005,20.0
20006,21.0
20007,22.0
20008,23.0
20009,24.0
20010,25.0
20011,26.0
20012,27.0
20013,28.0
20014,29.0
20015,30.0
20016,31.0
20017,32.0
20018,33.0
20019,34.0
20020,35.0
20021,36.0
20022,37.0
20023,38.0
20024,39.0
20025,40.0
20026,41.0
20027,42.0
20028,43.0
20029,44.0
20030,45.0
20031,46.0
20032,47.0
20033,48.0
20034,49.0
20035,50.0
20036,51.0
20037,52.0
20038,53.0
20039,54.0
20040,55.0
20041,56.0
20042,57.0
20043,58.0
20044,59.0
20045,60.0
20046,61.0
20047,62.0
20048,63.0
20049,64.0
20050,65.0
20051,66.0
20052,67.0
20053,68.0
20054,69.0
20055,70.0
20056,71.0
20057,72.0
20058,73.0
20059,74.0
20060,75.0
20061,76.0
20062,77.0
20063,78.0
20064,79.0
20065,80.0
20066,81.0
20067,82.0
20068,83.0
20069,84.0
20070,85.0
20071,86.0
20072,87.0
20073,88.0
20074,89.0
20075,90.0
20076,91.0
20077,92.0
20078,93.0
20079,94.0
20080,95.0
20081,96.0
20082,97.0
20083,98.0
20084,99.0
20085,100.0
20086,101.0
20087,102.0
20088,103.0
20089,104.0
20090,105.0
20091,106.0
20092,107.0
20093,108.0
20094,109.0
20095,110.0
20096,111.0
20097,112.0
20098,113.0
20099,114.0
20100,115.0
20101,1.0
20102,2.0
20103,3.0
20104,4.0
20105,5.0
20106,6.0
20107,7.0
20108,8.0
20109,9.0
20110,10.0
20111,11.0
20112,12.0
20113,13.0
20114,14.0
20115,15.0
20116,16.0
20117,17.0
20118,18.0
20119,19.0
20120,20.0
20121,21.0
20122,22.0
20123,23.0
20124,24.0
20125,25.0
20126,26.0
20127,27.0
20128,28.0
20129,29.0
20130,30.0
20131,31.0
20132,32.0
20133,33.0
20134,34.0
20135,35.0
20136,1.0
20137,2.0
20138,3.0
20139,4.0
20140,5.0
20141,6.0
20142,7.0
20143,8.0
20144,9.0
20145,10.0
20146,11.0
20147,12.0
20148,13.0
20149,14.0
20150,15.0
20151,16.0
20152,17.0
20153,18.0
20154,19.0
20155,20.0
20156,21.0
20157,22.0
20158,23.0
20159,24.0
20160,25.0
20161,26.0
20162,27.0
20163,28.0
20164,29.0
20165,30.0
20166,31.0
20167,32.0
20168,33.0
20169,34.0
20170,35.0
20171,36.0
20172,37.0
20173,38.0
20174,39.0
20175,40.0
20176,41.0
20177,42.0
20178,43.0
20179,44.0
20180,45.0
20181,46.0
20182,47.0
20183,48.0
20184,49.0
20185,50.0
20186,51.0
20187,52.0
20188,53.0
20189,54.0
20190,55.0
20191,56.0
20192,57.0
20193,58.0
20194,59.0
20195,60.0
20196,61.0
20197,62.0
20198,63.0
20199,64.0
20200,65.0
20201,66.0
20202,67.0
20203,68.0
20204,69.0
20205,70.0
20206,71.0
20207,72.0
20208,73.0
20209,74.0
20210,75.0
20211,76.0
20212,77.0
20213,78.0
20214,79.0
20215,80.0
20216,81.0
20217,82.0
20218,83.0
20219,84.0
20220,85.0
20221,86.0
20222,87.0
20223,88.0
20224,89.0
20225,90.0
20226,91.0
20227,92.0
20228,93.0
20229,94.0
20230,95.0
20231,96.0
20232,97.0
20233,98.0
20234,99.0
20235,100.0
20236,101.0
20237,102.0
20238,103.0
20239,104.0
20240,105.0
20241,106.0
20242,107.0
20243,108.0
20244,109.0
20245,110.0
20246,111.0
20247,1.0
20248,2.0
20249,3.0
20250,4.0
20251,5.0
20252,6.0
20253,7.0
20254,8.0
20255,9.0
20256,10.0
20257,11.0
20258,12.0
20259,13.0
20260,14.0
20261,15.0
20262,16.0
20263,17.0
20264,18.0
20265,19.0
20266,20.0
20267,21.0
20268,22.0
20269,23.0
20270,24.0
20271,25.0
20272,26.0
20273,27.0
20274,28.0
20275,29.0
20276,30.0
20277,31.0
20278,32.0
20279,33.0
20280,34.0
20281,35.0
20282,36.0
20283,37.0
20284,38.0
20285,39.0
20286,40.0
20287,41.0
20288,42.0
20289,43.0
20290,44.0
20291,45.0
20292,46.0
20293,47.0
20294,48.0
20295,49.0
20296,50.0
20297,51.0
20298,52.0
20299,53.0
20300,54.0
20301,55.0
20302,56.0
20303,57.0
20304,58.0
20305,59.0
20306,60.0
20307,61.0
20308,62.0
20309,63.0
20310,64.0
20311,65.0
20312,66.0
20313,67.0
20314,68.0
20315,69.0
20316,70.0
20317,71.0
20318,72.0
20319,73.0
20320,74.0
20321,75.0
20322,76.0
20323,77.0
20324,78.0
20325,79.0
20326,80.0
20327,1.0
20328,2.0
20329,3.0
20330,4.0
20331,5.0
20332,6.0
20333,7.0
20334,8.0
20335,9.0
20336,10.0
20337,11.0
20338,12.0
20339,13.0
20340,14.0
20341,15.0
20342,16.0
20343,17.0
20344,18.0
20345,19.0
20346,20.0
20347,21.0
20348,22.0
20349,23.0
20350,24.0
20351,25.0
20352,26.0
20353,27.0
20354,28.0
20355,29.0
20356,30.0
20357,31.0
20358,32.0
20359,33.0
20360,34.0
20361,35.0
20362,36.0
20363,37.0
20364,38.0
20365,39.0
20366,40.0
20367,41.0
20368,42.0
20369,43.0
20370,44.0
20371,45.0
20372,46.0
20373,47.0
20374,48.0
20375,49.0
20376,50.0
20377,51.0
20378,52.0
20379,53.0
20380,54.0
20381,55.0
20382,56.0
20383,57.0
20384,58.0
20385,59.0
20386,60.0
20387,61.0
20388,62.0
20389,63.0
20390,64.0
20391,65.0
20392,66.0
20393,67.0
20394,68.0
20395,69.0
20396,70.0
20397,71.0
20398,72.0
20399,73.0
20400,74.0
20401,75.0
20402,76.0
20403,77.0
20404,78.0
20405,79.0
20406,80.0
20407,81.0
20408,82.0
20409,83.0
20410,84.0
20411,85.0
20412,86.0
20413,87.0
20414,88.0
20415,89.0
20416,90.0
20417,91.0
20418,92.0
20419,93.0
20420,94.0
20421,95.0
20422,96.0
20423,97.0
20424,98.0
20425,99.0
20426,100.0
20427,101.0
20428,102.0
20429,103.0
20430,104.0
20431,105.0
20432,106.0
20433,107.0
20434,108.0
20435,109.0
20436,110.0
20437,111.0
20438,112.0
20439,113.0
20440,114.0
20441,1.0
20442,2.0
20443,3.0
20444,4.0
20445,5.0
20446,6.0
20447,7.0
20448,8.0
20449,9.0
20450,10.0
20451,11.0
20452,12.0
20453,13.0
20454,14.0
20455,15.0
20456,16.0
20457,17.0
20458,18.0
20459,19.0
20460,20.0
20461,21.0
20462,22.0
20463,23.0
20464,24.0
20465,25.0
20466,26.0
20467,27.0
20468,28.0
20469,29.0
20470,30.0
20471,31.0
20472,32.0
20473,33.0
20474,34.0
20475,35.0
20476,36.0
20477,37.0
20478,38.0
20479,39.0
20480,40.0
20481,41.0
20482,42.0
20483,43.0
20484,44.0
20485,45.0
20486,46.0
20487,47.0
20488,48.0
20489,49.0
20490,50.0
20491,51.0
20492,1.0
20493,2.0
20494,3.0
20495,4.0
20496,5.0
20497,6.0
20498,7.0
20499,8.0
20500,9.0
20501,10.0
20502,11.0
20503,12.0
20504,13.0
20505,14.0
20506,15.0
20507,16.0
20508,17.0
20509,18.0
20510,19.0
20511,20.0
20512,21.0
20513,22.0
20514,23.0
20515,24.0
20516,25.0
20517,26.0
20518,27.0
20519,28.0
20520,29.0
20521,30.0
20522,31.0
20523,32.0
20524,33.0
20525,34.0
20526,35.0
20527,36.0
20528,37.0
20529,38.0
20530,39.0
20531,40.0
20532,41.0
20533,42.0
20534,43.0
20535,44.0
20536,45.0
20537,46.0
20538,1.0
20539,2.0
20540,3.0
20541,4.0
20542,5.0
20543,6.0
20544,7.0
20545,8.0
20546,9.0
20547,10.0
20548,11.0
20549,12.0
20550,13.0
20551,14.0
20552,15.0
20553,16.0
20554,17.0
20555,18.0
20556,19.0
20557,20.0
20558,21.0
20559,22.0
20560,23.0
20561,24.0
20562,25.0
20563,26.0
20564,27.0
20565,28.0
20566,29.0
20567,30.0
20568,31.0
20569,32.0
20570,33.0
20571,34.0
20572,35.0
20573,36.0
20574,37.0
20575,38.0
20576,39.0
20577,40.0
20578,41.0
20579,42.0
20580,43.0
20581,44.0
20582,45.0
20583,46.0
20584,47.0
20585,48.0
20586,49.0
20587,50.0
20588,51.0
20589,52.0
20590,53.0
20591,54.0
20592,55.0
20593,56.0
20594,57.0
20595,58.0
20596,59.0
20597,60.0
20598,61.0
20599,62.0
20600,63.0
20601,64.0
20602,65.0
20603,66.0
20604,67.0
20605,68.0
20606,69.0
20607,70.0
20608,71.0
20609,72.0
20610,73.0
20611,74.0
20612,75.0
20613,76.0
20614,77.0
20615,78.0
20616,79.0
20617,80.0
20618,81.0
20619,82.0
20620,83.0
20621,84.0
20622,85.0
20623,86.0
20624,87.0
20625,88.0
20626,89.0
20627,90.0
20628,91.0
20629,92.0
20630,93.0
20631,94.0
20632,95.0
20633,96.0
20634,97.0
20635,98.0
