,HOSPCODE
18521,220.0
18522,220.0
18523,220.0
18524,220.0
18525,220.0
18526,220.0
18527,220.0
18528,220.0
18529,220.0
18530,220.0
18531,220.0
18532,220.0
18533,220.0
18534,220.0
18535,220.0
18536,220.0
18537,220.0
18538,220.0
18539,220.0
18540,220.0
18541,220.0
18542,220.0
18543,220.0
18544,220.0
18545,220.0
18546,220.0
18547,220.0
18548,220.0
18549,220.0
18550,220.0
18551,220.0
18552,220.0
18553,220.0
18554,220.0
18555,220.0
18556,220.0
18557,220.0
18558,220.0
18559,220.0
18560,220.0
18561,220.0
18562,220.0
18563,220.0
18564,220.0
18565,220.0
18566,220.0
18567,220.0
18568,220.0
18569,220.0
18570,220.0
18571,220.0
18572,220.0
18573,220.0
18574,220.0
18575,220.0
18576,220.0
18577,220.0
18578,220.0
18579,220.0
18580,220.0
18581,220.0
18582,220.0
18583,220.0
18584,220.0
18585,220.0
18586,220.0
18587,220.0
18588,220.0
18589,220.0
18590,220.0
18591,220.0
18592,220.0
18593,220.0
18594,220.0
18595,220.0
18596,220.0
18597,220.0
18598,220.0
18599,220.0
18600,220.0
18601,220.0
18602,220.0
18603,220.0
18604,220.0
18605,220.0
18606,220.0
18607,220.0
18608,220.0
18609,220.0
18610,220.0
18611,220.0
18612,220.0
18613,220.0
18614,220.0
18615,220.0
18616,221.0
18617,221.0
18618,221.0
18619,221.0
18620,221.0
18621,221.0
18622,221.0
18623,221.0
18624,221.0
18625,221.0
18626,221.0
18627,221.0
18628,221.0
18629,221.0
18630,221.0
18631,221.0
18632,221.0
18633,221.0
18634,221.0
18635,221.0
18636,221.0
18637,221.0
18638,221.0
18639,221.0
18640,221.0
18641,221.0
18642,221.0
18643,221.0
18644,221.0
18645,221.0
18646,221.0
18647,221.0
18648,221.0
18649,221.0
18650,221.0
18651,221.0
18652,221.0
18653,221.0
18654,221.0
18655,221.0
18656,221.0
18657,221.0
18658,221.0
18659,221.0
18660,221.0
18661,221.0
18662,221.0
18663,221.0
18664,221.0
18665,221.0
18666,221.0
18667,221.0
18668,221.0
18669,221.0
18670,221.0
18671,221.0
18672,221.0
18673,221.0
18674,221.0
18675,221.0
18676,221.0
18677,221.0
18678,221.0
18679,221.0
18680,221.0
18681,221.0
18682,221.0
18683,221.0
18684,221.0
18685,221.0
18686,221.0
18687,221.0
18688,221.0
18689,221.0
18690,221.0
18691,221.0
18692,221.0
18693,221.0
18694,221.0
18695,221.0
18696,221.0
18697,221.0
18698,221.0
18699,221.0
18700,221.0
18701,221.0
18702,221.0
18703,221.0
18704,221.0
18705,221.0
18706,221.0
18707,221.0
18708,221.0
18709,221.0
18710,221.0
18711,221.0
18712,221.0
18713,221.0
18714,221.0
18715,221.0
18716,221.0
18717,221.0
18718,221.0
18719,221.0
18720,221.0
18721,221.0
18722,221.0
18723,221.0
18724,221.0
18725,221.0
18726,221.0
18727,221.0
18728,221.0
18729,221.0
18730,221.0
18731,221.0
18732,221.0
18733,221.0
18734,221.0
18735,221.0
18736,221.0
18737,221.0
18738,222.0
18739,222.0
18740,222.0
18741,222.0
18742,222.0
18743,222.0
18744,222.0
18745,222.0
18746,222.0
18747,222.0
18748,222.0
18749,222.0
18750,222.0
18751,222.0
18752,222.0
18753,222.0
18754,222.0
18755,222.0
18756,222.0
18757,222.0
18758,222.0
18759,222.0
18760,222.0
18761,222.0
18762,222.0
18763,222.0
18764,222.0
18765,222.0
18766,222.0
18767,222.0
18768,222.0
18769,222.0
18770,222.0
18771,222.0
18772,222.0
18773,222.0
18774,222.0
18775,222.0
18776,222.0
18777,222.0
18778,222.0
18779,222.0
18780,222.0
18781,222.0
18782,222.0
18783,222.0
18784,222.0
18785,222.0
18786,222.0
18787,222.0
18788,222.0
18789,222.0
18790,222.0
18791,222.0
18792,222.0
18793,222.0
18794,222.0
18795,222.0
18796,222.0
18797,222.0
18798,222.0
18799,222.0
18800,222.0
18801,222.0
18802,222.0
18803,222.0
18804,222.0
18805,222.0
18806,222.0
18807,222.0
18808,222.0
18809,222.0
18810,222.0
18811,222.0
18812,222.0
18813,222.0
18814,222.0
18815,222.0
18816,222.0
18817,222.0
18818,222.0
18819,222.0
18820,222.0
18821,222.0
18822,222.0
18823,222.0
18824,222.0
18825,222.0
18826,222.0
18827,222.0
18828,222.0
18829,222.0
18830,223.0
18831,223.0
18832,223.0
18833,223.0
18834,223.0
18835,223.0
18836,223.0
18837,223.0
18838,223.0
18839,223.0
18840,223.0
18841,223.0
18842,223.0
18843,223.0
18844,223.0
18845,223.0
18846,223.0
18847,223.0
18848,223.0
18849,223.0
18850,223.0
18851,223.0
18852,223.0
18853,223.0
18854,223.0
18855,223.0
18856,223.0
18857,223.0
18858,223.0
18859,223.0
18860,223.0
18861,223.0
18862,223.0
18863,223.0
18864,223.0
18865,223.0
18866,223.0
18867,223.0
18868,223.0
18869,223.0
18870,223.0
18871,223.0
18872,223.0
18873,223.0
18874,223.0
18875,223.0
18876,223.0
18877,223.0
18878,223.0
18879,223.0
18880,223.0
18881,223.0
18882,223.0
18883,223.0
18884,223.0
18885,223.0
18886,223.0
18887,223.0
18888,223.0
18889,223.0
18890,223.0
18891,223.0
18892,223.0
18893,223.0
18894,223.0
18895,223.0
18896,223.0
18897,223.0
18898,223.0
18899,223.0
18900,223.0
18901,223.0
18902,223.0
18903,223.0
18904,223.0
18905,223.0
18906,223.0
18907,223.0
18908,223.0
18909,223.0
18910,223.0
18911,223.0
18912,223.0
18913,223.0
18914,223.0
18915,223.0
18916,223.0
18917,223.0
18918,223.0
18919,223.0
18920,223.0
18921,223.0
18922,223.0
18923,223.0
18924,223.0
18925,223.0
18926,223.0
18927,223.0
18928,223.0
18929,223.0
18930,223.0
18931,223.0
18932,223.0
18933,223.0
18934,223.0
18935,223.0
18936,223.0
18937,223.0
18938,223.0
18939,223.0
18940,223.0
18941,223.0
18942,223.0
18943,223.0
18944,223.0
18945,223.0
18946,223.0
18947,223.0
18948,223.0
18949,223.0
18950,223.0
18951,223.0
18952,223.0
18953,223.0
18954,223.0
18955,223.0
18956,223.0
18957,223.0
18958,223.0
18959,223.0
18960,223.0
18961,223.0
18962,223.0
18963,223.0
18964,223.0
18965,223.0
18966,223.0
18967,223.0
18968,223.0
18969,223.0
18970,223.0
18971,223.0
18972,223.0
18973,223.0
18974,223.0
18975,223.0
18976,223.0
18977,223.0
18978,223.0
18979,223.0
18980,223.0
18981,223.0
18982,223.0
18983,223.0
18984,223.0
18985,223.0
18986,223.0
18987,223.0
18988,223.0
18989,223.0
18990,223.0
18991,223.0
18992,223.0
18993,224.0
18994,224.0
18995,224.0
18996,224.0
18997,224.0
18998,224.0
18999,224.0
19000,224.0
19001,224.0
19002,224.0
19003,224.0
19004,224.0
19005,224.0
19006,224.0
19007,224.0
19008,224.0
19009,224.0
19010,224.0
19011,224.0
19012,224.0
19013,224.0
19014,224.0
19015,224.0
19016,224.0
19017,224.0
19018,224.0
19019,224.0
19020,224.0
19021,224.0
19022,224.0
19023,224.0
19024,224.0
19025,224.0
19026,224.0
19027,224.0
19028,224.0
19029,224.0
19030,224.0
19031,224.0
19032,224.0
19033,224.0
19034,224.0
19035,224.0
19036,224.0
19037,224.0
19038,224.0
19039,224.0
19040,224.0
19041,224.0
19042,224.0
19043,224.0
19044,224.0
19045,224.0
19046,224.0
19047,224.0
19048,224.0
19049,224.0
19050,224.0
19051,224.0
19052,224.0
19053,224.0
19054,224.0
19055,224.0
19056,224.0
19057,224.0
19058,224.0
19059,224.0
19060,224.0
19061,224.0
19062,224.0
19063,224.0
19064,224.0
19065,224.0
19066,224.0
19067,224.0
19068,224.0
19069,224.0
19070,224.0
19071,224.0
19072,224.0
19073,224.0
19074,224.0
19075,224.0
19076,224.0
19077,224.0
19078,224.0
19079,224.0
19080,224.0
19081,224.0
19082,224.0
19083,224.0
19084,224.0
19085,224.0
19086,224.0
19087,224.0
19088,224.0
19089,224.0
19090,224.0
19091,224.0
19092,224.0
19093,224.0
19094,224.0
19095,224.0
19096,224.0
19097,224.0
19098,224.0
19099,224.0
19100,224.0
19101,224.0
19102,224.0
19103,224.0
19104,224.0
19105,224.0
19106,224.0
19107,224.0
19108,225.0
19109,225.0
19110,225.0
19111,225.0
19112,225.0
19113,225.0
19114,225.0
19115,225.0
19116,225.0
19117,225.0
19118,225.0
19119,225.0
19120,225.0
19121,225.0
19122,225.0
19123,225.0
19124,225.0
19125,225.0
19126,225.0
19127,225.0
19128,225.0
19129,225.0
19130,225.0
19131,225.0
19132,225.0
19133,225.0
19134,225.0
19135,225.0
19136,225.0
19137,225.0
19138,225.0
19139,225.0
19140,225.0
19141,225.0
19142,225.0
19143,225.0
19144,225.0
19145,225.0
19146,225.0
19147,225.0
19148,225.0
19149,225.0
19150,225.0
19151,225.0
19152,225.0
19153,225.0
19154,225.0
19155,225.0
19156,225.0
19157,225.0
19158,225.0
19159,225.0
19160,225.0
19161,225.0
19162,225.0
19163,225.0
19164,225.0
19165,225.0
19166,225.0
19167,225.0
19168,225.0
19169,225.0
19170,225.0
19171,225.0
19172,225.0
19173,225.0
19174,225.0
19175,225.0
19176,225.0
19177,225.0
19178,225.0
19179,225.0
19180,225.0
19181,225.0
19182,225.0
19183,225.0
19184,225.0
19185,225.0
19186,225.0
19187,225.0
19188,225.0
19189,225.0
19190,225.0
19191,225.0
19192,225.0
19193,226.0
19194,226.0
19195,226.0
19196,226.0
19197,226.0
19198,226.0
19199,226.0
19200,226.0
19201,226.0
19202,226.0
19203,226.0
19204,226.0
19205,226.0
19206,226.0
19207,226.0
19208,226.0
19209,226.0
19210,226.0
19211,226.0
19212,226.0
19213,226.0
19214,226.0
19215,226.0
19216,226.0
19217,226.0
19218,226.0
19219,226.0
19220,226.0
19221,226.0
19222,226.0
19223,226.0
19224,226.0
19225,226.0
19226,226.0
19227,226.0
19228,226.0
19229,226.0
19230,226.0
19231,226.0
19232,226.0
19233,226.0
19234,226.0
19235,226.0
19236,226.0
19237,226.0
19238,226.0
19239,226.0
19240,226.0
19241,226.0
19242,226.0
19243,226.0
19244,226.0
19245,226.0
19246,226.0
19247,226.0
19248,226.0
19249,226.0
19250,226.0
19251,226.0
19252,226.0
19253,226.0
19254,226.0
19255,226.0
19256,226.0
19257,226.0
19258,226.0
19259,226.0
19260,226.0
19261,226.0
19262,226.0
19263,226.0
19264,226.0
19265,226.0
19266,226.0
19267,226.0
19268,226.0
19269,226.0
19270,226.0
19271,226.0
19272,226.0
19273,226.0
19274,226.0
19275,226.0
19276,226.0
19277,226.0
19278,226.0
19279,226.0
19280,226.0
19281,226.0
19282,226.0
19283,226.0
19284,226.0
19285,226.0
19286,226.0
19287,226.0
19288,226.0
19289,226.0
19290,226.0
19291,226.0
19292,226.0
19293,226.0
19294,226.0
19295,226.0
19296,226.0
19297,226.0
19298,226.0
19299,226.0
19300,226.0
19301,226.0
19302,226.0
19303,227.0
19304,227.0
19305,227.0
19306,227.0
19307,227.0
19308,227.0
19309,227.0
19310,227.0
19311,227.0
19312,227.0
19313,227.0
19314,227.0
19315,227.0
19316,227.0
19317,227.0
19318,227.0
19319,227.0
19320,227.0
19321,227.0
19322,227.0
19323,227.0
19324,227.0
19325,227.0
19326,227.0
19327,227.0
19328,227.0
19329,227.0
19330,227.0
19331,227.0
19332,227.0
19333,227.0
19334,227.0
19335,227.0
19336,227.0
19337,227.0
19338,227.0
19339,227.0
19340,227.0
19341,227.0
19342,227.0
19343,227.0
19344,227.0
19345,227.0
19346,227.0
19347,227.0
19348,227.0
19349,227.0
19350,227.0
19351,227.0
19352,227.0
19353,227.0
19354,227.0
19355,227.0
19356,227.0
19357,227.0
19358,227.0
19359,227.0
19360,227.0
19361,227.0
19362,227.0
19363,227.0
19364,227.0
19365,227.0
19366,227.0
19367,227.0
19368,227.0
19369,227.0
19370,227.0
19371,227.0
19372,227.0
19373,227.0
19374,227.0
19375,227.0
19376,227.0
19377,227.0
19378,228.0
19379,228.0
19380,228.0
19381,228.0
19382,228.0
19383,228.0
19384,228.0
19385,228.0
19386,228.0
19387,228.0
19388,228.0
19389,228.0
19390,228.0
19391,228.0
19392,228.0
19393,228.0
19394,228.0
19395,228.0
19396,228.0
19397,228.0
19398,228.0
19399,228.0
19400,228.0
19401,228.0
19402,228.0
19403,228.0
19404,228.0
19405,228.0
19406,228.0
19407,228.0
19408,228.0
19409,228.0
19410,228.0
19411,228.0
19412,228.0
19413,228.0
19414,228.0
19415,228.0
19416,228.0
19417,228.0
19418,228.0
19419,228.0
19420,228.0
19421,228.0
19422,228.0
19423,228.0
19424,228.0
19425,228.0
19426,228.0
19427,228.0
19428,228.0
19429,228.0
19430,228.0
19431,228.0
19432,228.0
19433,228.0
19434,228.0
19435,228.0
19436,228.0
19437,228.0
19438,228.0
19439,228.0
19440,228.0
19441,228.0
19442,228.0
19443,228.0
19444,228.0
19445,228.0
19446,228.0
19447,228.0
19448,228.0
19449,228.0
19450,228.0
19451,228.0
19452,228.0
19453,228.0
19454,228.0
19455,228.0
19456,228.0
19457,228.0
19458,228.0
19459,228.0
19460,228.0
19461,228.0
19462,228.0
19463,228.0
19464,228.0
19465,228.0
19466,228.0
19467,228.0
19468,228.0
19469,228.0
19470,228.0
19471,228.0
19472,228.0
19473,228.0
19474,228.0
19475,228.0
19476,228.0
19477,228.0
19478,228.0
19479,228.0
19480,228.0
19481,228.0
19482,228.0
19483,228.0
19484,228.0
19485,228.0
19486,228.0
19487,228.0
19488,228.0
19489,228.0
19490,228.0
19491,228.0
19492,228.0
19493,228.0
19494,229.0
19495,229.0
19496,229.0
19497,229.0
19498,229.0
19499,229.0
19500,229.0
19501,229.0
19502,229.0
19503,229.0
19504,229.0
19505,229.0
19506,229.0
19507,229.0
19508,229.0
19509,229.0
19510,229.0
19511,229.0
19512,229.0
19513,229.0
19514,229.0
19515,229.0
19516,229.0
19517,229.0
19518,229.0
19519,229.0
19520,229.0
19521,229.0
19522,229.0
19523,229.0
19524,229.0
19525,229.0
19526,229.0
19527,229.0
19528,229.0
19529,229.0
19530,229.0
19531,229.0
19532,229.0
19533,229.0
19534,229.0
19535,229.0
19536,229.0
19537,229.0
19538,229.0
19539,229.0
19540,229.0
19541,229.0
19542,229.0
19543,229.0
19544,229.0
19545,229.0
19546,229.0
19547,229.0
19548,229.0
19549,229.0
19550,229.0
19551,229.0
19552,229.0
19553,229.0
19554,229.0
19555,229.0
19556,229.0
19557,229.0
19558,229.0
19559,229.0
19560,229.0
19561,229.0
19562,229.0
19563,229.0
19564,229.0
19565,229.0
19566,229.0
19567,229.0
19568,229.0
19569,229.0
19570,229.0
19571,229.0
19572,229.0
19573,229.0
19574,229.0
19575,229.0
19576,229.0
19577,229.0
19578,229.0
19579,229.0
19580,229.0
19581,229.0
19582,229.0
19583,229.0
19584,229.0
19585,229.0
19586,229.0
19587,229.0
19588,229.0
19589,229.0
19590,229.0
19591,229.0
19592,229.0
19593,229.0
19594,229.0
19595,229.0
19596,229.0
19597,229.0
19598,229.0
19599,229.0
19600,229.0
19601,229.0
19602,229.0
19603,229.0
19604,230.0
19605,230.0
19606,230.0
19607,230.0
19608,230.0
19609,230.0
19610,230.0
19611,230.0
19612,230.0
19613,230.0
19614,230.0
19615,230.0
19616,230.0
19617,230.0
19618,230.0
19619,230.0
19620,230.0
19621,230.0
19622,230.0
19623,230.0
19624,230.0
19625,230.0
19626,230.0
19627,230.0
19628,230.0
19629,230.0
19630,230.0
19631,230.0
19632,230.0
19633,230.0
19634,230.0
19635,230.0
19636,230.0
19637,230.0
19638,230.0
19639,230.0
19640,230.0
19641,230.0
19642,230.0
19643,230.0
19644,230.0
19645,230.0
19646,230.0
19647,230.0
19648,230.0
19649,230.0
19650,230.0
19651,230.0
19652,230.0
19653,230.0
19654,230.0
19655,230.0
19656,230.0
19657,230.0
19658,230.0
19659,230.0
19660,230.0
19661,230.0
19662,230.0
19663,230.0
19664,230.0
19665,230.0
19666,230.0
19667,230.0
19668,230.0
19669,230.0
19670,230.0
19671,230.0
19672,230.0
19673,230.0
19674,230.0
19675,230.0
19676,230.0
19677,230.0
19678,230.0
19679,230.0
19680,230.0
19681,230.0
19682,230.0
19683,230.0
19684,230.0
19685,230.0
19686,230.0
19687,231.0
19688,231.0
19689,231.0
19690,231.0
19691,231.0
19692,231.0
19693,231.0
19694,231.0
19695,231.0
19696,231.0
19697,231.0
19698,231.0
19699,231.0
19700,231.0
19701,231.0
19702,231.0
19703,231.0
19704,231.0
19705,231.0
19706,231.0
19707,231.0
19708,231.0
19709,231.0
19710,231.0
19711,231.0
19712,231.0
19713,231.0
19714,231.0
19715,231.0
19716,231.0
19717,231.0
19718,231.0
19719,231.0
19720,231.0
19721,231.0
19722,231.0
19723,231.0
19724,231.0
19725,231.0
19726,231.0
19727,231.0
19728,231.0
19729,231.0
19730,231.0
19731,231.0
19732,231.0
19733,231.0
19734,231.0
19735,231.0
19736,231.0
19737,231.0
19738,231.0
19739,231.0
19740,231.0
19741,231.0
19742,231.0
19743,231.0
19744,231.0
19745,231.0
19746,231.0
19747,231.0
19748,231.0
19749,231.0
19750,231.0
19751,231.0
19752,231.0
19753,231.0
19754,231.0
19755,231.0
19756,231.0
19757,231.0
19758,231.0
19759,231.0
19760,231.0
19761,231.0
19762,231.0
19763,231.0
19764,231.0
19765,231.0
19766,231.0
19767,231.0
19768,231.0
19769,231.0
19770,231.0
19771,232.0
19772,232.0
19773,232.0
19774,232.0
19775,232.0
19776,232.0
19777,232.0
19778,232.0
19779,232.0
19780,232.0
19781,232.0
19782,232.0
19783,232.0
19784,232.0
19785,232.0
19786,232.0
19787,232.0
19788,232.0
19789,232.0
19790,232.0
19791,232.0
19792,232.0
19793,232.0
19794,232.0
19795,232.0
19796,232.0
19797,232.0
19798,232.0
19799,232.0
19800,232.0
19801,232.0
19802,232.0
19803,232.0
19804,232.0
19805,232.0
19806,232.0
19807,232.0
19808,232.0
19809,232.0
19810,232.0
19811,232.0
19812,232.0
19813,232.0
19814,232.0
19815,232.0
19816,232.0
19817,232.0
19818,232.0
19819,232.0
19820,232.0
19821,232.0
19822,232.0
19823,232.0
19824,232.0
19825,232.0
19826,232.0
19827,232.0
19828,232.0
19829,232.0
19830,232.0
19831,232.0
19832,232.0
19833,232.0
19834,232.0
19835,232.0
19836,232.0
19837,232.0
19838,232.0
19839,232.0
19840,232.0
19841,232.0
19842,232.0
19843,232.0
19844,232.0
19845,232.0
19846,232.0
19847,232.0
19848,232.0
19849,232.0
19850,232.0
19851,232.0
19852,232.0
19853,232.0
19854,232.0
19855,232.0
19856,232.0
19857,232.0
19858,232.0
19859,232.0
19860,232.0
19861,232.0
19862,232.0
19863,232.0
19864,232.0
19865,232.0
19866,232.0
19867,232.0
19868,232.0
19869,232.0
19870,232.0
19871,232.0
19872,232.0
19873,233.0
19874,233.0
19875,233.0
19876,233.0
19877,233.0
19878,233.0
19879,233.0
19880,233.0
19881,233.0
19882,233.0
19883,233.0
19884,233.0
19885,233.0
19886,233.0
19887,233.0
19888,233.0
19889,233.0
19890,233.0
19891,233.0
19892,233.0
19893,233.0
19894,233.0
19895,233.0
19896,233.0
19897,233.0
19898,233.0
19899,233.0
19900,233.0
19901,233.0
19902,233.0
19903,233.0
19904,233.0
19905,233.0
19906,233.0
19907,233.0
19908,233.0
19909,233.0
19910,233.0
19911,233.0
19912,233.0
19913,233.0
19914,233.0
19915,233.0
19916,233.0
19917,233.0
19918,233.0
19919,233.0
19920,233.0
19921,233.0
19922,233.0
19923,233.0
19924,233.0
19925,233.0
19926,233.0
19927,233.0
19928,233.0
19929,233.0
19930,233.0
19931,233.0
19932,233.0
19933,233.0
19934,233.0
19935,233.0
19936,233.0
19937,233.0
19938,233.0
19939,233.0
19940,233.0
19941,233.0
19942,233.0
19943,233.0
19944,233.0
19945,233.0
19946,233.0
19947,233.0
19948,233.0
19949,233.0
19950,233.0
19951,233.0
19952,233.0
19953,233.0
19954,233.0
19955,233.0
19956,233.0
19957,233.0
19958,233.0
19959,233.0
19960,233.0
19961,233.0
19962,233.0
19963,233.0
19964,233.0
19965,233.0
19966,233.0
19967,233.0
19968,233.0
19969,233.0
19970,233.0
19971,233.0
19972,233.0
19973,233.0
19974,233.0
19975,233.0
19976,233.0
19977,233.0
19978,233.0
19979,233.0
19980,233.0
19981,233.0
19982,233.0
19983,233.0
19984,233.0
19985,233.0
19986,234.0
19987,234.0
19988,234.0
19989,234.0
19990,234.0
19991,234.0
19992,234.0
19993,234.0
19994,234.0
19995,234.0
19996,234.0
19997,234.0
19998,234.0
19999,234.0
20000,234.0
20001,234.0
20002,234.0
20003,234.0
20004,234.0
20005,234.0
20006,234.0
20007,234.0
20008,234.0
20009,234.0
20010,234.0
20011,234.0
20012,234.0
20013,234.0
20014,234.0
20015,234.0
20016,234.0
20017,234.0
20018,234.0
20019,234.0
20020,234.0
20021,234.0
20022,234.0
20023,234.0
20024,234.0
20025,234.0
20026,234.0
20027,234.0
20028,234.0
20029,234.0
20030,234.0
20031,234.0
20032,234.0
20033,234.0
20034,234.0
20035,234.0
20036,234.0
20037,234.0
20038,234.0
20039,234.0
20040,234.0
20041,234.0
20042,234.0
20043,234.0
20044,234.0
20045,234.0
20046,234.0
20047,234.0
20048,234.0
20049,234.0
20050,234.0
20051,234.0
20052,234.0
20053,234.0
20054,234.0
20055,234.0
20056,234.0
20057,234.0
20058,234.0
20059,234.0
20060,234.0
20061,234.0
20062,234.0
20063,234.0
20064,234.0
20065,234.0
20066,234.0
20067,234.0
20068,234.0
20069,234.0
20070,234.0
20071,234.0
20072,234.0
20073,234.0
20074,234.0
20075,234.0
20076,234.0
20077,234.0
20078,234.0
20079,234.0
20080,234.0
20081,234.0
20082,234.0
20083,234.0
20084,234.0
20085,234.0
20086,234.0
20087,234.0
20088,234.0
20089,234.0
20090,234.0
20091,234.0
20092,234.0
20093,234.0
20094,234.0
20095,234.0
20096,234.0
20097,234.0
20098,234.0
20099,234.0
20100,234.0
20101,235.0
20102,235.0
20103,235.0
20104,235.0
20105,235.0
20106,235.0
20107,235.0
20108,235.0
20109,235.0
20110,235.0
20111,235.0
20112,235.0
20113,235.0
20114,235.0
20115,235.0
20116,235.0
20117,235.0
20118,235.0
20119,235.0
20120,235.0
20121,235.0
20122,235.0
20123,235.0
20124,235.0
20125,235.0
20126,235.0
20127,235.0
20128,235.0
20129,235.0
20130,235.0
20131,235.0
20132,235.0
20133,235.0
20134,235.0
20135,235.0
20136,236.0
20137,236.0
20138,236.0
20139,236.0
20140,236.0
20141,236.0
20142,236.0
20143,236.0
20144,236.0
20145,236.0
20146,236.0
20147,236.0
20148,236.0
20149,236.0
20150,236.0
20151,236.0
20152,236.0
20153,236.0
20154,236.0
20155,236.0
20156,236.0
20157,236.0
20158,236.0
20159,236.0
20160,236.0
20161,236.0
20162,236.0
20163,236.0
20164,236.0
20165,236.0
20166,236.0
20167,236.0
20168,236.0
20169,236.0
20170,236.0
20171,236.0
20172,236.0
20173,236.0
20174,236.0
20175,236.0
20176,236.0
20177,236.0
20178,236.0
20179,236.0
20180,236.0
20181,236.0
20182,236.0
20183,236.0
20184,236.0
20185,236.0
20186,236.0
20187,236.0
20188,236.0
20189,236.0
20190,236.0
20191,236.0
20192,236.0
20193,236.0
20194,236.0
20195,236.0
20196,236.0
20197,236.0
20198,236.0
20199,236.0
20200,236.0
20201,236.0
20202,236.0
20203,236.0
20204,236.0
20205,236.0
20206,236.0
20207,236.0
20208,236.0
20209,236.0
20210,236.0
20211,236.0
20212,236.0
20213,236.0
20214,236.0
20215,236.0
20216,236.0
20217,236.0
20218,236.0
20219,236.0
20220,236.0
20221,236.0
20222,236.0
20223,236.0
20224,236.0
20225,236.0
20226,236.0
20227,236.0
20228,236.0
20229,236.0
20230,236.0
20231,236.0
20232,236.0
20233,236.0
20234,236.0
20235,236.0
20236,236.0
20237,236.0
20238,236.0
20239,236.0
20240,236.0
20241,236.0
20242,236.0
20243,236.0
20244,236.0
20245,236.0
20246,236.0
20247,237.0
20248,237.0
20249,237.0
20250,237.0
20251,237.0
20252,237.0
20253,237.0
20254,237.0
20255,237.0
20256,237.0
20257,237.0
20258,237.0
20259,237.0
20260,237.0
20261,237.0
20262,237.0
20263,237.0
20264,237.0
20265,237.0
20266,237.0
20267,237.0
20268,237.0
20269,237.0
20270,237.0
20271,237.0
20272,237.0
